Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Outlet_Age,Price_per_Unit_Weight,Item_Visibility_Log,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3,Non_Consumable,Item_Fat_Content_Regular,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Item_Category_Food,Item_Category_Non-Consumable,Outlet_Age_Category_Mid,Outlet_Age_Category_Old
FDQ51,16.0,0.017547958,Meat,48.3718,6,2004,614.5334,21,3.0232375,0.017395770393413237,True,False,False,0,True,False,True,True,False,True,False,True,False
NCH07,13.15,0.093191195,Household,158.1604,2,2007,1426.1436,18,12.027406844106464,0.08910112070344495,True,False,False,1,False,False,True,True,False,False,True,True,False
FDP44,16.5,0.079875237,Fruits and Vegetables,102.7332,7,2002,1537.998,23,6.2262545454545455,0.07684551316673316,True,False,False,0,True,False,True,True,False,True,False,True,False
NCP55,14.65,0.01125332,Others,57.0614,2,2007,939.4438,18,3.894976109215017,0.011190472450688126,True,False,False,1,False,False,True,True,False,False,True,True,False
FDO09,13.5,0.125170423,Snack Foods,261.491,1,1987,3418.883,38,19.369703703703703,0.11793451129448082,True,False,False,0,True,False,False,False,True,True,False,False,True
FDP38,10.1,0.032152004,Canned,50.6008,9,1999,404.8064,26,5.009980198019802,0.031645946910835616,True,False,False,0,False,True,False,False,False,True,False,False,True
FDI48,11.85,0.056033565,Baking Goods,51.4666,2,2007,974.0654,18,4.3431729957805905,0.05451996981681491,True,False,False,0,True,False,True,True,False,True,False,True,False
FDS58,9.285,0.021049215,Snack Foods,161.0578,7,2002,2406.867,23,17.346020463112545,0.02083074076322305,True,False,False,0,True,False,True,True,False,True,False,True,False
FDJ55,12.8,0.023526504,Meat,223.5404,6,2004,5626.01,21,17.46409375,0.023254021240691616,True,False,False,0,True,False,True,True,False,True,False,True,False
NCF06,6.235,0.020229757,Household,260.8962,9,1999,5956.9126,26,41.84381716118685,0.02002785389155011,True,False,False,1,False,True,False,False,False,False,True,False,True
FDF41,12.15,0.131445848,Frozen Foods,246.846,7,2002,6404.996,23,20.316543209876542,0.12349632635141025,True,False,False,0,False,False,True,True,False,True,False,True,False
NCL05,19.6,0.083862625,Health and Hygiene,44.077,4,1985,216.385,40,2.2488265306122446,0.08053116528176987,False,False,False,1,False,False,True,False,False,False,True,False,True
FDT24,12.35,0.18614827,Baking Goods,78.2328,9,1999,1158.492,26,6.33463967611336,0.1707113096249833,True,False,False,0,True,True,False,False,False,True,False,False,True
FDK08,9.195,0.204713036,Fruits and Vegetables,101.0016,0,1998,202.4032,27,10.984404567699837,0.18624139418339808,False,False,False,0,True,False,True,False,True,True,False,False,True
FDU55,16.2,0.036057562,Fruits and Vegetables,260.3278,3,2009,2342.9502,16,16.06961728395062,0.03542270406985479,False,True,False,0,False,True,False,False,True,True,False,True,False
NCY18,7.285,0.031327839,Household,174.6054,2,2007,2976.7918,18,23.967796842827727,0.03084713606068777,True,False,False,1,False,False,True,True,False,False,True,True,False
FDS11,7.05,0.055558509,Breads,224.7088,8,1997,3131.9232,28,31.87358865248227,0.054070019266361374,True,False,False,0,True,False,True,False,False,True,False,False,True
FDC28,7.905,0.057792343,Frozen Foods,109.9254,4,1985,108.5254,40,13.905806451612902,0.05618404101511105,False,False,False,0,False,False,True,False,False,True,False,False,True
FDR59,14.5,0.063863551,Breads,262.3594,8,1997,4448.2098,28,18.09375172413793,0.061907141154449716,True,False,False,0,True,False,True,False,False,True,False,False,True
DRE15,13.35,0.057792343,Dairy,75.7012,2,2007,1442.1228,18,5.670501872659176,0.05618404101511105,True,False,False,0,False,False,True,True,False,False,False,True,False
FDP19,11.5,0.057792343,Fruits and Vegetables,128.4652,9,1999,2841.6344,26,11.17088695652174,0.05618404101511105,True,False,False,0,False,True,False,False,False,True,False,False,True
DRN47,12.1,0.016852909,Hard Drinks,180.666,9,1999,2876.256,26,14.93107438016529,0.016712474354449426,True,False,False,0,False,True,False,False,False,False,False,False,True
FDJ34,11.8,0.094037241,Snack Foods,124.5704,3,2009,1001.3632,16,10.556813559322034,0.08987474455385844,False,True,False,0,True,True,False,False,True,True,False,True,False
FDX21,7.05,0.085312137,Snack Foods,107.4912,3,2009,982.7208,16,15.246978723404256,0.08186762949032053,False,True,False,0,False,True,False,False,True,True,False,True,False
FDI57,19.849999999999998,0.053764023,Seafood,195.7768,5,1985,3547.3824,40,9.862811083123427,0.0523685379559389,False,False,True,0,False,True,False,False,True,True,False,False,True
NCI42,18.75,0.010365546,Household,207.0954,8,1997,3125.931,28,11.045088,0.010312192106160193,True,False,False,1,False,False,True,False,False,False,True,False,True
FDL03,19.25,0.027135522,Meat,196.311,7,2002,3142.576,23,10.197974025974027,0.02677388134477141,True,False,False,0,True,False,True,True,False,True,False,True,False
FDX37,16.2,0.057792343,Canned,100.57,1,1987,1398.18,38,6.208024691358024,0.05618404101511105,True,False,False,0,False,False,False,False,True,True,False,False,True
FDW57,8.31,0.116148596,Snack Foods,176.0028,3,2009,4427.57,16,21.179638989169675,0.10988400563300757,False,True,False,0,True,True,False,False,True,True,False,True,False
FDX14,13.1,0.075363922,Dairy,73.8354,2,2007,1956.1204,18,5.636290076335879,0.07265913638358946,True,False,False,0,False,False,True,True,False,True,False,True,False
FDD09,13.5,0.021496403,Fruits and Vegetables,180.5976,8,1997,3078.6592,28,13.3776,0.021268613977122607,True,False,False,0,False,False,True,False,False,True,False,False,True
FDM09,11.15,0.085931544,Snack Foods,169.679,8,1997,1018.674,28,15.217847533632286,0.08243818453416327,True,False,False,0,True,False,True,False,False,True,False,False,True
NCW54,7.5,0.096806008,Household,56.2588,3,2009,687.1056,16,7.501173333333333,0.09240232700442937,False,True,False,1,False,True,False,False,True,False,True,True,False
DRL11,10.5,0.04778563,Hard Drinks,156.5946,5,1985,3787.0704,40,14.91377142857143,0.04667901344861598,False,False,True,0,False,True,False,False,True,False,False,False,True
FDJ58,15.6,0.105725004,Snack Foods,169.9764,3,2009,2748.4224,16,10.895923076923077,0.10050123203939207,False,True,False,0,True,True,False,False,True,True,False,True,False
FDX21,7.05,0.148764535,Snack Foods,111.1912,4,1985,109.1912,40,15.771801418439717,0.1386870474912818,False,False,False,0,False,False,True,False,False,True,False,False,True
FDA20,6.78,0.066997921,Fruits and Vegetables,186.524,2,2007,2609.936,18,27.510914454277284,0.06484902386410983,True,False,False,0,False,False,True,True,False,True,False,True,False
FDL34,16.0,0.040938155,Snack Foods,141.1496,6,2004,4516.7872,21,8.82185,0.04012237864613209,True,False,False,0,False,False,True,True,False,True,False,True,False
FDL38,13.8,0.014661762,Canned,89.1172,5,1985,2319.6472,40,6.457768115942028,0.01455531754829352,False,False,True,0,True,True,False,False,True,True,False,False,True
DRL11,10.5,0.048213766,Hard Drinks,159.6946,3,2009,3629.2758,16,15.209009523809524,0.047087540289579295,False,True,False,0,False,True,False,False,True,False,False,True,False
FDO40,17.1,0.032761024,Frozen Foods,148.8392,3,2009,2087.9488,16,8.704046783625731,0.03223582165074079,False,True,False,0,False,True,False,False,True,True,False,True,False
DRZ24,7.535,0.057792343,Soft Drinks,121.644,7,2002,1557.972,23,16.143861977438622,0.05618404101511105,True,False,False,0,False,False,True,True,False,False,False,True,False
FDM52,15.1,0.025988508,Frozen Foods,146.6076,6,2004,2364.9216,21,9.709112582781456,0.025656545906121493,True,False,False,0,False,False,True,True,False,True,False,True,False
FDM52,15.1,0.026140452,Frozen Foods,149.0076,2,2007,4138.6128,18,9.86805298013245,0.02580463016713954,True,False,False,0,False,False,True,True,False,True,False,True,False
FDV49,10.0,0.025932408,Canned,264.7226,3,2009,3171.8712,16,26.47226,0.025601865436151592,False,True,False,0,False,True,False,False,True,True,False,True,False
FDF47,20.85,0.098170402,Starchy Foods,224.0746,2,2007,2243.746,18,10.746983213429257,0.09364552412446313,True,False,False,0,False,False,True,True,False,True,False,True,False
FDF56,16.7,0.119439636,Fruits and Vegetables,182.1976,6,2004,724.3904,21,10.910035928143712,0.11282823510268672,True,False,False,0,True,False,True,True,False,True,False,True,False
FDW12,8.315,0.059540542,Baking Goods,143.6444,0,1998,145.1444,27,17.275333734215273,0.057835363213565014,False,False,False,0,True,False,True,False,True,True,False,False,True
FDY09,15.6,0.044122209,Snack Foods,173.8054,4,1985,175.1054,40,11.141371794871795,0.043176541038762464,False,False,False,0,False,False,True,False,False,True,False,False,True
FDY55,16.75,0.081304829,Fruits and Vegetables,258.4988,6,2004,4111.9808,21,15.43276417910448,0.07816848688003324,True,False,False,0,False,False,True,True,False,True,False,True,False
FDU36,6.15,0.081014461,Baking Goods,98.8384,4,1985,492.692,40,16.071284552845526,0.07789991599590135,False,False,False,0,False,False,True,False,False,True,False,False,True
NCR06,12.5,0.006775667,Household,42.9112,9,1999,1022.6688,26,3.432896,0.006752815333798626,True,False,False,1,False,True,False,False,False,False,True,False,True
FDW24,6.8,0.03749705,Baking Goods,49.9034,8,1997,194.4136,28,7.338735294117647,0.03681112974517994,True,False,False,0,False,False,True,False,False,True,False,False,True
FDF16,7.3,0.086060695,Frozen Foods,149.8076,1,1987,2808.3444,38,20.521589041095893,0.08255710853198721,True,False,False,0,False,False,False,False,True,True,False,False,True
NCR18,15.85,0.020519478,Household,42.5112,9,1999,852.224,26,2.682094637223975,0.020311789807808272,True,False,False,1,False,True,False,False,False,False,True,False,True
DRD01,12.1,0.061163967,Soft Drinks,56.5614,6,2004,828.921,21,4.674495867768595,0.0593663877483121,True,False,False,0,True,False,True,True,False,False,False,True,False
FDS15,9.195,0.07821891,Meat,107.6596,7,2002,323.5788,23,11.708493746601413,0.07531052237170985,True,False,False,0,True,False,True,True,False,True,False,True,False
FDT19,7.59,0.14492016,Fruits and Vegetables,174.708,1,1987,2942.836,38,23.01818181818182,0.13533490531736334,True,False,False,0,True,False,False,False,True,True,False,False,True
FDE59,12.15,0.062235983,Starchy Foods,34.5532,1,1987,359.532,38,2.843884773662551,0.06037610435029202,True,False,False,0,False,False,False,False,True,True,False,False,True
FDE04,19.75,0.030166924,Frozen Foods,179.766,0,1998,719.064,27,9.102075949367087,0.02972085124681742,False,False,False,0,True,False,True,False,True,True,False,False,True
NCV17,18.85,0.016104504,Health and Hygiene,130.2626,6,2004,2360.9268,21,6.910482758620689,0.015976202134457777,True,False,False,1,False,False,True,True,False,False,True,True,False
FDC17,12.15,0.01544786,Frozen Foods,211.2928,1,1987,2735.1064,38,17.39035390946502,0.015329756554709795,True,False,False,0,False,False,False,False,True,True,False,False,True
FDI45,13.1,0.037574137,Fruits and Vegetables,174.2054,6,2004,3677.2134,21,13.29812213740458,0.03688542791915913,True,False,False,0,False,False,True,True,False,True,False,True,False
FDZ33,10.195,0.106876976,Snack Foods,146.7076,5,1985,3842.9976,40,14.390152035311429,0.1015425147594657,False,False,True,0,False,True,False,False,True,True,False,False,True
FDJ56,8.985,0.32111501,Fruits and Vegetables,100.77,4,1985,199.74,40,11.215358931552588,0.2784760845816284,False,False,False,0,False,False,True,False,False,True,False,False,True
FDN25,7.895,0.061124626,Breakfast,58.5588,1,1987,171.7764,38,7.417200759974667,0.05932931361981302,True,False,False,0,True,False,False,False,True,True,False,False,True
FDC10,9.8,0.127599399,Snack Foods,118.9098,4,1985,120.5098,40,12.13365306122449,0.12009094726725626,False,False,False,0,True,False,True,False,False,True,False,False,True
FDQ22,16.75,0.029785889,Snack Foods,38.9822,9,1999,628.5152,26,2.32729552238806,0.029350905875310803,True,False,False,0,False,True,False,False,False,True,False,False,True
NCR54,16.35,0.057792343,Household,198.211,6,2004,2946.165,21,12.122996941896025,0.05618404101511105,True,False,False,1,False,False,True,True,False,False,True,True,False
DRK11,8.21,0.010762387,Hard Drinks,149.5392,6,2004,1789.6704,21,18.21427527405603,0.010704884719646184,True,False,False,0,False,False,True,True,False,False,False,True,False
DRI37,15.85,0.108206497,Soft Drinks,58.3904,2,2007,468.7232,18,3.6839369085173503,0.10274294009409654,True,False,False,0,False,False,True,True,False,False,False,True,False
FDX37,16.2,0.063127333,Canned,100.47,9,1999,1597.92,26,6.201851851851852,0.06121487863942021,True,False,False,0,False,True,False,False,False,True,False,False,True
FDF05,17.5,0.02687089,Frozen Foods,264.491,8,1997,3681.874,28,15.113771428571427,0.026516207366814808,True,False,False,0,False,False,True,False,False,True,False,False,True
FDW36,11.15,0.099681705,Baking Goods,107.4622,4,1985,317.5866,40,9.637865470852017,0.09502077884099638,False,False,False,0,False,False,True,False,False,True,False,False,True
FDI04,13.65,0.072898645,Frozen Foods,198.1426,6,2004,1977.426,21,14.515941391941391,0.07036399972752626,True,False,False,0,True,False,True,True,False,True,False,True,False
FDB04,11.35,0.063354531,Dairy,88.9856,7,2002,1230.3984,23,7.840140969162996,0.061428563039659725,True,False,False,0,True,False,True,True,False,True,False,True,False
FDU38,10.8,0.082534287,Dairy,191.1504,6,2004,4410.2592,21,17.699111111111108,0.0793048542959027,True,False,False,0,False,False,True,True,False,True,False,True,False
FDY28,7.47,0.152024355,Frozen Foods,211.8218,1,1987,1496.0526,38,28.35633199464525,0.14152070354327684,True,False,False,0,True,False,False,False,True,True,False,False,True
FDP20,19.85,0.045669236,Fruits and Vegetables,126.402,8,1997,1012.016,28,6.3678589420654905,0.04465709766205406,True,False,False,0,False,False,True,False,False,True,False,False,True
FDC29,8.39,0.024342578,Frozen Foods,113.6176,2,2007,2862.94,18,13.54202622169249,0.02405101949645994,True,False,False,0,True,False,True,True,False,True,False,True,False
FDR45,10.8,0.028988288,Snack Foods,239.2222,9,1999,6692.6216,26,22.150203703703703,0.028576074862939713,True,False,False,0,False,True,False,False,False,True,False,False,True
NCC42,15.0,0.044908404,Health and Hygiene,140.2838,8,1997,1404.838,28,9.352253333333334,0.04392922990050066,True,False,False,1,False,False,True,False,False,False,True,False,True
NCF42,17.35,0.168329848,Household,176.7712,2,2007,2812.3392,18,10.188541786743514,0.15557524864708966,True,False,False,1,False,False,True,True,False,False,True,True,False
FDZ45,14.1,0.111936685,Snack Foods,198.8084,0,1998,992.042,27,14.099886524822695,0.10610325625772375,False,False,False,0,False,False,True,False,True,True,False,False,True
FDB23,19.2,0.005620213,Starchy Foods,226.6062,2,2007,5191.2426,18,11.80240625,0.005604478529439248,True,False,False,0,True,False,True,True,False,True,False,True,False
FDC41,15.6,0.117095014,Frozen Foods,78.067,9,1999,1148.505,26,5.004294871794872,0.1107315782421214,True,False,False,0,False,True,False,False,False,True,False,False,True
FDA10,20.35,0.248301532,Snack Foods,124.1072,4,1985,245.0144,40,6.098633906633906,0.22178385294320108,False,False,False,0,False,False,True,False,False,True,False,False,True
NCM26,20.5,0.023274107,Others,154.134,2,2007,2909.546,18,7.518731707317072,0.023007395360356342,True,False,False,1,False,False,True,True,False,False,True,True,False
FDZ58,17.85,0.091354948,Snack Foods,122.3072,4,1985,122.5072,40,6.851943977591035,0.08741999582691372,False,False,False,0,False,False,True,False,False,True,False,False,True
FDW35,10.6,0.011087128,Breads,41.4454,6,2004,1468.089,21,3.909943396226415,0.011026116344832191,True,False,False,0,False,False,True,True,False,True,False,True,False
FDX32,15.1,0.099839365,Fruits and Vegetables,143.3786,6,2004,1733.7432,21,9.49527152317881,0.0951641373224589,True,False,False,0,True,False,True,True,False,True,False,True,False
FDK40,7.035,0.021938404,Frozen Foods,264.691,3,2009,5785.802,16,37.624875621890546,0.02170121990649131,False,True,False,0,False,True,False,False,True,True,False,True,False
FDD04,16.0,0.090480206,Dairy,142.4154,2,2007,1985.4156,18,8.9009625,0.0866181551880697,True,False,False,0,False,False,True,True,False,True,False,True,False
FDP28,13.65,0.080640478,Frozen Foods,262.6936,8,1997,4175.8976,28,19.24495238095238,0.07755390054543883,True,False,False,0,True,False,True,False,False,True,False,False,True
NCL42,18.85,0.040338009,Household,246.7144,1,1987,6615.3888,38,13.088297082228117,0.03954566900325575,True,False,False,1,False,False,False,False,True,False,True,False,True
DRB13,6.115,0.007043008,Soft Drinks,190.353,6,2004,569.259,21,31.12886345053148,0.0070183218611631,True,False,False,0,True,False,True,True,False,False,False,True,False
FDC33,8.96,0.069219165,Fruits and Vegetables,196.5768,3,2009,2759.0752,16,21.939375,0.0669286297385186,False,True,False,0,True,True,False,False,True,True,False,True,False
